wall_time,step,value
1776544623.5936928,3803136,0.0
1776544693.16777,3815424,0.0
1776544754.4120643,3821568,0.0
1776544825.5492432,3833856,0.0
1776544886.2328968,3840000,0.0
1776544955.8693275,3852288,0.0
1776545026.185873,3864576,0.0
1776545087.981647,3870720,0.0
1776545157.6080565,3883008,0.0
1776545227.8722177,3895296,0.0
1776545288.9719596,3901440,0.0
1776545359.005064,3913728,0.0
1776545429.6969986,3926016,0.0
1776545491.041767,3932160,0.0
1776545560.9026535,3944448,0.0
1776545621.1695056,3950592,0.0
1776545692.9018836,3962880,0.0
1776545762.651473,3975168,0.0
1776545823.4558477,3981312,0.0
1776545894.8558483,3993600,0.0
1776545966.1581032,4005888,0.0
1776546026.8941908,4012032,0.0
1776546095.9114866,4024320,0.0
1776546156.9239426,4030464,0.0
1776546227.3733184,4042752,0.0
1776546291.8438616,4055040,0.0
1776546345.303205,4061184,0.0
1776546414.3511355,4073472,0.0
1776546486.2349203,4085760,0.0
1776546540.3812873,4091904,0.0
1776546610.5904834,4104192,0.0
1776546666.168195,4110336,0.0
1776546725.6272202,4122624,0.0
1776546798.7706585,4134912,0.0
1776546858.2119482,4141056,0.0
1776546927.0407238,4153344,0.0
1776546995.4666905,4165632,0.0
