wall_time,step,value
1776822706.747361,3751936,0.0
1776822712.49837,3760128,0.0
1776822720.2039769,3772416,0.0
1776822725.915919,3780608,0.0
1776822733.729662,3792896,0.0
1776822739.466968,3801088,0.0
1776822747.160375,3813376,0.0
1776822752.892976,3821568,0.0
1776822760.7105222,3833856,0.0
1776822766.418058,3842048,0.0
1776822772.158462,3850240,0.0
1776822779.945772,3862528,0.0
1776822785.672847,3870720,0.0
1776822793.471489,3883008,0.0
1776822799.155214,3891200,0.0
1776822806.9378428,3903488,0.0
1776822812.624613,3911680,0.0
1776822820.737011,3923968,0.0
1776822826.574419,3932160,0.0
1776822832.2796092,3940352,0.0
1776822839.991919,3952640,0.0
1776822845.701677,3960832,0.0
1776822853.529739,3973120,0.0
1776822859.1882482,3981312,0.0
1776822866.868907,3993600,0.0
1776822872.598389,4001792,0.0
1776822880.258629,4014080,0.0
1776822885.886821,4022272,0.0
1776822891.496953,4030464,0.0
1776822899.293806,4042752,0.0
1776822905.023833,4050944,0.0
1776822912.725796,4063232,0.0
1776822918.356726,4071424,0.0
1776822926.508196,4083712,0.0
1776822932.238606,4091904,0.0
1776822937.9897978,4100096,0.0
1776822945.6629398,4112384,0.0
1776822951.372024,4120576,0.0
1776822959.1560352,4132864,0.0
1776822964.996297,4141056,0.0
1776822972.800339,4153344,0.0
1776822978.5588968,4161536,0.0
1776822986.2529888,4173824,0.0
1776822991.996419,4182016,0.0
1776822997.7478101,4190208,0.0
1776823005.500067,4202496,0.0
1776823011.265168,4210688,0.0
1776823019.029709,4222976,0.0
1776823024.748103,4231168,0.0
1776823032.5864909,4243456,0.0
1776823038.2435799,4251648,0.0
1776823045.945101,4263936,0.0
1776823051.6693828,4272128,0.0
1776823057.371994,4280320,0.0
1776823065.071585,4292608,0.0
1776823070.8212328,4300800,0.0
1776823078.847596,4313088,0.0
1776823084.6157608,4321280,0.0
1776823092.411124,4333568,0.0
1776823098.105776,4341760,0.0
1776823105.822121,4354048,0.0
1776823111.593787,4362240,0.0
1776823117.3327308,4370432,0.0
1776823125.072968,4382720,0.0
1776823130.791807,4390912,0.0
1776823138.561801,4403200,0.0
1776823144.303617,4411392,0.0
1776823152.214633,4423680,0.0
1776823157.9314282,4431872,0.0
1776823163.7105742,4440064,0.0
1776823171.449759,4452352,0.0
1776823177.197537,4460544,0.0
1776823184.921172,4472832,0.0
1776823190.6839838,4481024,0.0
1776823198.4372108,4493312,0.0
1776823204.189475,4501504,0.0
1776823212.088525,4513792,0.0
1776823217.8163898,4521984,0.0
1776823223.661767,4530176,0.0
1776823231.3989482,4542464,0.0
1776823237.1865149,4550656,0.0
1776823244.88229,4562944,0.0
1776823250.605797,4571136,0.0
1776823258.3338299,4583424,0.0
1776823264.094642,4591616,0.0
1776823271.849992,4603904,0.0
1776823277.605778,4612096,0.0
1776823283.311297,4620288,0.0
1776823291.040076,4632576,0.0
1776823296.721219,4640768,0.0
1776823304.4554932,4653056,0.0
1776823310.1910012,4661248,0.0
1776823318.016453,4673536,0.0
1776823323.7412622,4681728,0.0
1776823331.5777879,4694016,0.0
1776823337.289902,4702208,0.0
1776823343.062797,4710400,0.0
1776823350.763772,4722688,0.0
1776823356.616832,4730880,0.0
1776823364.3262038,4743168,0.0
1776823370.0386188,4751360,0.0
1776823377.815509,4763648,0.0
1776823383.5334709,4771840,0.0
1776823389.2702231,4780032,0.0
1776823397.068903,4792320,0.0
1776823402.793549,4800512,0.0
1776823410.55295,4812800,0.0
1776823416.310949,4820992,0.0
1776823424.040567,4833280,0.0
1776823429.742275,4841472,0.0
1776823437.50525,4853760,0.0
1776823443.298484,4861952,0.0
1776823449.0448132,4870144,0.0
1776823456.747301,4882432,0.0
1776823462.428052,4890624,0.0
1776823470.043045,4902912,0.0
1776823475.759763,4911104,0.0
1776823483.410073,4923392,0.0
1776823489.069669,4931584,0.0
1776823496.737008,4943872,0.0
1776823502.427579,4952064,0.0
1776823508.1148539,4960256,0.0
1776823515.806345,4972544,0.0
1776823521.4510121,4980736,0.0
1776823529.622489,4993024,0.0
